Goodpaster, Edwin W.;;;;;;;;;;Vie professionnelle | Time Magazine
Sosnowski, Sa?l;;;;;;;;;;"Literatura argentina | Pol?tica | Cuentos | ""El libro de Manuel"" | ""Los Premios"" | ""Rayuela"""
Garc?a C., Eladio;;;;;;;;;;Bibliografia
Uriarte, Fernando;;;;;;;;;;Bibliografia
Herr?ez, Miguel;;;;;;;;;;Literatura latinoamericana | Cuentos | Escritura
Valdivieso, Jaime;;;;;;;;;;Bibliografia
Sola, Graciela de;;;;;;;;;;Bibliografia
Mar?n Morales, Jos?-Alberto;;;;;;;;;;Bibliografia
Basualdo, Ana;;;;;;;;;;"Literatura argentina | Lenguaje | ""Los autonautas de la cosmopista"" | ""?ltimo round"" | ""La vuelta al d?a en ochenta mundos"""
Franco, Jean;;;;;;;;;;Literatura argentina | Otras artes | Artes visuales | Escritura
Borinski, Alicia;;;;;;;;;;"Literatura argentina | Cuentos | ""Los Premios"" | ""Rayuela"" | ""La vuelta al d?a en ochenta mundos"""
Rangel Fr?as, Ra?l;;;;;;;;;;Literatura argentina | Bibliografia | Cuentos
Alegr?a, Fernando;;;;;;;;;;Literatura argentina | Cuentos | Fant?stico
Bross, Jim;;;;;;;;;;Literatura latinoamericana | Vanguardias
Maurer, Robert;;;;;;;;;;"Literatura argentina | Escritura | Lenguaje | ""Rayuela"" | ""62 modelo para armar"""
Parkinson Zamora, Lois;;;;;;;;;;Literatura latinoamericana | Alejo Carpentier | Cuentos
Spencer, Sharon;;;;;;;;;;Literatura latinoamericana | Alejo Carpentier | Cuentos
Parkinson Zamora, Lois;;;;;;;;;;Literatura argentina | Otras artes | artes visuales | Cuentos
Parkinson Zamora, Lois;;;;;;;;;;Literatura argentina | Otras artes | artes visuales | Cuentos
Castro-Klar?n, Sara;;;;;;;;;;"Literatura argentina | Jorge Luis Borges | Novela | ""Rayuela"""
Castro-Klar?n, Sara;;;;;;;;;;Poes?a | Vanguardias
Tavares Rodrigues, Urbano;;;;;;;;;;"Literatura argentina | ""Los Premios"""
Gama de Carvalho, Cley;;;;;;;;;;"Literatura | filosofia | ""Rayuela"""
Gama de Carvalho, Cley;;;;;;;;;;Literatura latinoamericana
Smith, Charles A;;;;;;;;;;"Literatura latinoamericana | ""El libro de Manuel"""
Ricard, Fran?ois;;;;;;;;;;Literatura argentina | Biografia | Cuentos
Demeron, Pierre;;;;;;;;;;"Literatura argentina | Fant?stico | ""Los Premios"""
Spierdijk, Jan;;;;;;;;;;Literatura argentina | Cuentos | Escritura | Fant?stico
Van Doorne, Jacobus;;;;;;;;;;Literatura argentina | Ant?n Arrufat | Cuentos
Lundkvist, Artur;;;;;;;;;;"Literatura argentina | Experimentaci?n | Novela | ""Rayuela"""
Joppe, Jaap;;;;;;;;;;Literatura argentina | Cuentos | Fant?stico
Buddingh', Cornelis;;;;;;;;;;"Literatura argentina | Cuentos | Fant?stico | ""Las armas secretas"" | ""Todos los fuegos el fuego"" | ""Los Premios"""
Phaff, Johan;;;;;;;;;;Literatura argentina | Escritura
Berg, Walter Bruno;;;;;;;;;;"Literatura argentina | Cuentos | Fant?stico | ""Rayuela"""
S.S.B.;;;;;;;;;;Literatura argentina | Escritura | Lenguaje
Alonso, Fernando;;;;;;;;;;"Am?rica latina | Argentina | ""Los Premios"""
Cort?zar, Julio;;;;;;;;;;Literatura | Alejo Carpentier | G?nter Grass | Mariano Azuela | Novela
Gonz?lez, Eduardo G;;;;;;;;;;Literatura argentina | Cuentos | Jorge Luis Borges
Carballo, Emmanuel;;;;;;;;;;Literatura argentina | Cuentos | Escritura
Cort?zar, Julio;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""Los Premios"""
Cort?zar, Julio;;;;;;;;;;"""Bestiario"""
Andreu, Jean;;;;;;;;;;"Literatura argentina | Cuentos | Novela | ""Los Premios"""
Andreu, Jean;;;;;;;;;;"Literatura argentina | narrativa | ""Todos los fuegos el fuego"" | ""Rayuela"""
Pons, Anne;;;;;;;;;;"Literatura argentina | po?tica | ""Todos los fuegos el fuego"" | ""Rayuela"" | ""La vuelta al d?a en ochenta mundos"""
Cort?zar, Julio ;Rossini, Flaviarossa Nicoletti de;;;;;;;;;Literatura | Novela | Lezama Lima | Gabriel Garc?a M?rquez
Toti, Gianni;;;;;;;;;;Literatura argentina | Cuentos
Debenedetti, Antonio;;;;;;;;;;Literatura argentina | Jorge Luis Borges | Lenguaje
Castelli, Silvana;;;;;;;;;;Literatura argentina | Escritura
Giannessi, Ferdinando;;;;;;;;;;Literatura argentina | Ana maria Barrenechea
Gigli, Lorenzo;;;;;;;;;;Literatura argentina | Formalismo ruso | Marqu?s de Sade | Severo Sarduy
Cattabiani, Alfredo;;;;;;;;;;"Literatura argentina | Pol?tica | Escritura | Par?s | Londres | Viena | ""Rayuela"""
Rossi, Giuseppe Carlo;;;;;;;;;;Literatura argentina | ?ngel Valbuena Briones | Disertaci?n
Barberis, Alfredo;;;;;;;;;;Literatura argentina | Escritura | Primera Plana
Mondo, Lorenzo;;;;;;;;;;"Literatura argentina | Cuentos | Fant?stico | ""Rayuela"""
De Tomasso, Vincenzo;;;;;;;;;;"Literatura argentina | Cuentos | ""Bestiario"" | ""62 modelo para armar"""
Cort?zar, Julio ;Aron, Edith;;;;;;;;;"Literatura argentina | ""?ltimo round"""
Cort?zar, Julio ;Sj?gren, Jan;;;;;;;;;"Literatura argentina | Cuentos | ""Bestiario"" | ""Final de juego"""
Cort?zar, Julio ;Aron, Edith;;;;;;;;;Literatura argentina | Fant?stico | Realidad
Wengenroth, Erich;;;;;;;;;;Literatura argentina | Pol?tica | Bioy Casares | Esteban Echeverr?a | Peronismo
Lingenbrinck, Georg;;;;;;;;;;Literatura argentina | Cuentos rusos
C.H. ;;;;;;;;;;Literatura argentina
Cort?zar, Julio ;Aron, Edith;;;;;;;;;"Literatura argentina | ""El libro de Manuel"""
W.E.;;;;;;;;;;Literatura | Juan Carlos Curutchet
B?hler, Heinz;;;;;;;;;;Literatura | Escritura | Lenguaje
Cort?zar, Julio ;Aron, Edith;;;;;;;;;"Literatura argentina | Escritura | Lenguaje | ""Rayuela"""
Marx Mechle, Gerhard;;;;;;;;;;"Am?rica latina | Argentina | ""Rayuela"""
J.K.;;;;;;;;;;Literatura | Azor
Michels, Josef;;;;;;;;;;"Literatura latinoamericana | ""Rayuela"""
Klostermann, E.;;;;;;;;;;Literatura argentina | Cr?tica
Cort?zar, Julio ;Aron, Edith;;;;;;;;;"Literatura argentina | Cuentos | ""Bestiario"""
R.R.;;;;;;;;;;Literatura argentina | Franz Kafka | narrativa
Boegner, Karl;;;;;;;;;;"Literatura argentina | Cuentos | narrativa | ""62 modelo para armar"""
W.F.;;;;;;;;;;"Literatura argentina | Cuentos | ""Octaedro"""
Baustian, Lieselott;;;;;;;;;;"Literatura argentina | creac?on | ""El libro de Manuel"" | ""Octaedro"""
Boehlich, Walter;;;;;;;;;;Literatura latinoamericana | Cr?tica
Horst, Karl August;;;;;;;;;;Literatura | Cr?tica
W.K.;;;;;;;;;;"Literatura | realismo | Surrealismo | ""Rayuela"""
Kratochwil, German;;;;;;;;;;"Literatura argentina | Pol?tica | narrativa | Novela | revoluci?n | ""Rayuela"""
Niedermayer, Franz;;;;;;;;;;Literatura argentina | Cuentos | Fant?stico | Franz Kafka | Jorge Luis Borges | Surrealismo
F.F.;;;;;;;;;;Literatura argentina | Cuentos | Fant?stico | Franz Kafka | Jorge Luis Borges | Surrealismo
Niedermayer, Franz;;;;;;;;;;Literatura | Evelyn Pic?n Garfield | Surrealismo
Semrau, Eberhard;;;;;;;;;;"Literatura argentina | ""Rayuela"""
Cort?zar, Julio;;;;;;;;;;Literatura latinoamericana | Pol?tica | Boom | Revoluci?n cubana
Cort?zar, Julio;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""Territorios"" | ""Un tal Lucas"""
Baustian, Lieselott;;;;;;;;;;"Literatura | Lenguaje | Mito apocal?ptico | ""El perseguidor"""
Neyra, Joaqu?n;;;;;;;;;;"Literatura argentina | Ideolog?a | narrativa | ""El libro de Manuel"" | ""?ltimo round"""
F?vre, Fermin;;;;;;;;;;"Literatura argentina | Lenguaje | narrativa | ""Un tal Lucas"""
Lancelotti, Mario A.;;;;;;;;;;"Literatura argentina | Cuentos | ""Bestiario"""
Ruiz G?mez, Dario;;;;;;;;;;Literatura latinoamericana | ensayo | Jorge Luis Borges | Octavio Paz
F?vre, Fermin;;;;;;;;;;Otras artes | M?sica | Jazz
Beilin, Armando;;;;;;;;;;Literatura argentina
Planells, Antonio;;;;;;;;;;"Literatura argentina | Estructuralismo | ""Bestiario"""
Cort?zar, Julio;;;;;;;;;;Literatura argentina
Planells, Antonio;;;;;;;;;;Literatura argentina
Pereira, Teresinka;;;;;;;;;;Bibliografia
Planells, Antonio;;;;;;;;;;Literatura | Escritura | Prosa
Garc?a M?nez, Javier;;;;;;;;;;Pol?tica | Peronismo | Revoluci?n
Alegr?a, Fernando;;;;;;;;;;Literatura argentina | Am?rica Latina | Buenos Aires
Carnevale, Jorge;;;;;;;;;;Biografia
Dean, Jorge;;;;;;;;;;"Literatura argentina | Cuentos | ""Las armas secretas"" | ""Bestiario"" | ""Todos los fuegos el fuego"" | ""Octaedro"" | ""La vuelta al d?a en ochenta mundos"" | ""62 modelo para armar"""
E.G.K.;;;;;;;;;;"Literatura argentina | Shakespeare | ""Las armas secretas"" | ""Bestiario"" | ""Final de juego"""
Bucholz, Rita;;;;;;;;;;"Literatura argentina | Cuentos | Escritura | Fant?stico | ""Todos los fuegos el fuego"""
C.A.B.;;;;;;;;;;Literatura latinoamericana | Otras artes | Cuentos | m?sica
Coleman, Alexander;;;;;;;;;;"Literatura argentina | ""Historias de cronopios y de famas"""
Edelstein, Arthur;;;;;;;;;;"Literatura argentina | Cuentos | ""Final de juego"""
Dollen, Charles;;;;;;;;;;"Literatura argentina | realismo m?gico | ""Las armas secretas"""
Yates, Donald A. ;M?ras, Phyllis;;;;;;;;;"Literatura | Fant?stico | Tzvetan Todorov | ""Las armas secretas"""
Riddle, Maxwell;;;;;;;;;;"Literatura argentina | Novela | ""Rayuela"" | ""62 modelo para armar"""
Bail, Jay ;Flinn, Eugene C;;;;;;;;;"Literatura argentina | narrativa | ""Los Premios"""
Blumenthal, Jeanne;;;;;;;;;;"Literatura argentina | Michel Butor | Novela | ""Rayuela"""
Casey, Florence;;;;;;;;;;Literatura argentina | Novela | personajes
Stern, Daniel;;;;;;;;;;Literatura argentina | Fant?stico
Randall, James A. (Jr.);;;;;;;;;;Literatura argentina | cr?tica | Rosa Boldori
J.B.;;;;;;;;;;Literatura argentina | ensayo | poes
Sale, Roger;;;;;;;;;;Literatura argentina
Cort?zar, Julio;;;;;;;;;;Literatura argentina | Cuentos | experiementaci?n | Fant?stico
Cort?zar, Julio;;;;;;;;;;"Literatura argentina | Am?rica Latina | Novela | Buenos Aires | ""Los Premios"" | ""Rayuela"""
Hogan, William;;;;;;;;;;Literatura argentina | Cuentos
Julio Cort?zar ;Sj?gren, Jan;;;;;;;;;"Literatura latinoamericana | Alejo Carpentier | ""Rayuela"""
Cort?zar, Julio ;Rossini Nicoletti, Flaviarosa;;;;;;;;;Literatura argentina | Pensamiento pol?tico | compromiso
Cort?zar, Julio ;Chadzy?ska, Zofia;;;;;;;;;Literatura argentina | Novela
Cort?zar, Julio ;Pocatchule, Juri;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""Rayuela"" | ""62 modelo para armar"""
Cort?zar, Julio ;Caillois, Roger;Caillois, C.;;;;;;;;Literatura latinoamericana | Boom
C.A.L.;;;;;;;;;; | humor | Macedonio Fern?ndez
Castro Arenas, Mario;;;;;;;;;;Literatura argentina | Fant?stico
 ;Levinson, Luisa Mercedes;;;;;;;;;Literatura latinoamericana | Fant?stico | Jorge Luis Borges
Orph?e, Elvira;;;;;;;;;;"Literatura latinoamericana | Boom | ""Rayuela"""
Agostini, Victor;;;;;;;;;;Literatura argentina | Pensamiento pol?tico | compromiso | Jorge Luis Borges
Santill?n, Amalia;;;;;;;;;;Literatura argentina | Fant?stico | Lenguaje
Guasta, Eugenio;;;;;;;;;;Literatura latinoamericana | Alejo Carpentier | Boom | Cesar Vallejo | Juan Carlos Onetti | Vargas Llosa |
Cort?nez, Carlos;;;;;;;;;;Literatura argentina | Otras artes | cine
Castillo, Abelardo;;;;;;;;;;Literatura argentina | Cuentos | Fant?stico | realismo m?gico
Dubois, F.H.;;;;;;;;;;"Literatura argentina | Lenguaje | Vargas Llosa | ""62 modelo para armar"""
Schiminovich, Flora H.;;;;;;;;;;Literatura argentina | Cuentos | Lenguaje
Aubusson, Brice;;;;;;;;;;"Literatura argentina | Lenguaje | Surrealismo | ""Rayuela"""
Dalmas, Andr?;;;;;;;;;;Literatura argentina | Lenguaje
J.G.;;;;;;;;;;Literatura argentina | Otras artes | m?sica
Frankin, Andr?;;;;;;;;;;Literatura argentina | Pensamiento pol?tico | compromiso | revoluci?n
Bosquet, Alain;;;;;;;;;;"Otras artes | cine | ""Las armas secretas"""
C.B.;;;;;;;;;;"Literatura argentina | Jorge Luis Borges | Leopoldo Lugones | ""Las armas secretas"""
Pillement, Georges;;;;;;;;;;"Literatura argentina | ""Alguien que anda por ah?"""
J.C.;;;;;;;;;;"Literatura argentina | Cuentos | ""Alguien que anda por ah?"""
Fabre, Eug?ne;;;;;;;;;;"Literatura argentina | Franz Kafka | Surrealismo | ""Historias de cronopios y de famas"""
Bernoville, Concha;;;;;;;;;;"Literatura argentina | ""Todos los fuegos el fuego"""
Miguel, Andr?;;;;;;;;;;"Literatura argentina | ""Las armas secretas"" | ""Historias de cronopios y de famas"" | ""Todos los fuegos el fuego"""
E.F.;;;;;;;;;;
Juin, Hubert;;;;;;;;;;"Literatura argentina | ""Rayuela"" | ""62 modelo para armar"""
Malrieu, Jean;;;;;;;;;;"Literatura argentina | Fant?stico | ""Rayuela"""
Billard, Pierre;;;;;;;;;;"Literatura argentina | ""Historias de cronopios y de famas"""
Berthier, Pierre;;;;;;;;;;"Literatura argentina | ""Historias de cronopios y de famas"""
Hell, Henri;;;;;;;;;;Literatura argentina | Novela | Steven Boldy
Reedy, Daniel R.;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""Casa Tomada"""
Lattanzio, Giuseppe;;;;;;;;;;Literatura argentina | Otras artes | Juan Fres
L.B.P.,;;;;;;;;;;"Literatura argentina | ""Bestiario"""
M.F.;;;;;;;;;;"Literatura argentina | ficci?n | Jorge Luis Borges | ""Bestiario"""
C.M.;;;;;;;;;;"Literatura argentina | Otras artes | Juan Fres?n | ""Bestiario"" | ""Casa tomada"""
N.G.;;;;;;;;;;"Literatura argentina | traducci?n | ""Bestiario"""
Bernlef, J.;;;;;;;;;;"Literatura argentina | traducci?n | ""Bestiario"""
Buddingh, C.;;;;;;;;;;"Literatura argentina | ""Bestiario"""
Cruz, Liberto;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""Casa Tomada"""
Cardoso Pires, Jos?;;;;;;;;;;"Literatura argentina | ""Bestiario"""
Valle de Carvalho, Ilka;;;;;;;;;;"Literatura argentina | traducci?n | ""Bestiario"""
Hudde, Hinrich;;;;;;;;;;"Literatura argentina | ""Bestiario"""
Garscha, Karsten;;;;;;;;;;"Literatura argentina | ""Bestiario"""
Cort?zar, Julio ;Ch?dzy?ska, Zofia;;;;;;;;;"Literatura argentina | ""Bestiario"""
E.J.;;;;;;;;;;"Literatura argentina | ""Bestiario"""
Borello, Rodolfo A;;;;;;;;;;"Literatura argentina | ""Bestiario"""
Dean, Jorge;;;;;;;;;;"Literatura argentina | ""Bestiario"""
Bietti, Oscar;;;;;;;;;;"Literatura argentina | ""Bestiario"""
Oviedo, Jos? Miguel;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""El Bestiario De Aloys Z?tl"""
Pag?s Larraya, Antonio;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""El Bestiario De Aloys Z?tl"""
Bordelois, Ivonne;;;;;;;;;;"Literatura argentina | ""Bestiario"""
Fox, Marcelo;;;;;;;;;;"Literatura argentina | traducci?n | ""Bestiario"""
Onega, Gladys S.;;;;;;;;;;"Literatura argentina | traducci?n | ""Bestiario"""
Mac Adam, Alfred J.;;;;;;;;;;"Literatura argentina | traducci?n | ""Bestiario"" | ""Final de juego"""
Pag?s Larraya, Antonio;;;;;;;;;;"Literatura argentina | Fant?stico | Surrealismo | ""Bestiario"""
Curutchet, Juan Carlos;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""Casa Tomada"""
Musselwhite, David E.;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""Casa Tomada"""
Verbitsky, Bernardo;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""Casa Tomada"""
Garc?a, Roberto J.;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""Casa Tomada"""
Robinson, Barry;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""Casa Tomada"""
Johnson King, Terry;;;;;;;;;;"Literatura latinoamericana | Jorge Luis Borges | Octavio Paz | ""Bestiario"" | ""Casa Tomada"""
Minudri, Regina;;;;;;;;;;"Literatura argentina | Franz Kafka | ""Bestiario"" | ""Casa Tomada"""
Rogers, W.G.;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""Final de juego"""
Brady, Charles A.;;;;;;;;;;"Literatura argentina | Fant?stico | ""Bestiario"" | ""El perseguidor"""
Goyen, William;;;;;;;;;;"Literatura argentina | Surrealismo | ""Bestiario"""
Leland, H.G.;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Irving, Maggie;;;;;;;;;;"Literatura latinoamericana | ""Bestiario"""
Laz, Josette;;;;;;;;;;"Literatura argentina | Surrealismo | ""Bestiario"""
Prescott, Orville;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""Casa Tomada"""
Stanley, Donald;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""El perseguidor"""
Bergonzi, Bernard;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Capouya, Emile;;;;;;;;;;"Literatura argentina | ""Casa tomada"""
Ritalin, Thane;;;;;;;;;;"Literatura argentina | ""Casa tomada"""
Nolan, James;;;;;;;;;;"Literatura argentina | ""Casa tomada"""
Pouder, G.H.;;;;;;;;;;"Literatura argentina | Franz Kafka | Jorge Luis Borges | ""Bestiario"" | ""Casa tomada"""
Metcalf Miller, Alicia;;;;;;;;;;"Literatura argentina | Fant?stico | ""Bestiario"" | ""Casa tomada"""
Fensterer, Robert;;;;;;;;;;"Literatura argentina | Fant?stico | ""Bestiario"" | ""Casa tomada"""
Spector, Robert Donald;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""Casa tomada"""
Carter, John Stewart;;;;;;;;;;"Literatura argentina | ""Bestiario"""
Thompson, Frances J.;;;;;;;;;;"Literatura argentina | Jorge Luis Borges | ""Bestiario"" | ""Casa tomada"""
Courtines, Pierre;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""Casa tomada"""
Nolan, James W.;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""Final de juego"""
Mathes, William;;;;;;;;;;Literatura argentina | Otras artes | Fant?stico | m?sica
Maddocks, Melvin;;;;;;;;;;Literatura | Surrealismo
Yates, J. Michael;;;;;;;;;;"Literatura argentina | ""Las armas secretas"" | ""Bestiario"""
West, Anthony;;;;;;;;;;"Literatura argentina | Fant?stico | ""Bestiario"" | ""Casa tomada"""
Stanback, Betty Anne;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""Casa tomada"""
Bunke, Joan;;;;;;;;;;"Literatura argentina | Otras artes | m?sica | ""Bestiario"" | ""Casa tomada"""
Davis, Douglas M.;;;;;;;;;;"Literatura argentina | ""Bestiario"""
Irby, James E.;;;;;;;;;;"Literatura argentina | traducci?n | ""Bestiario"" | ""Casa tomada"""
Longstreet, Stephen;;;;;;;;;;"Literatura argentina | traducci?n | ""Bestiario"" | ""Casa tomada"""
Goyen, William;;;;;;;;;;"Literatura argentina | ""Bestiario"" | ""Casa tomada"""
Riccio, Alessandra;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Cervasio, Stella;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Samon?, Carmelo;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Knuth, Werner;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Mues de Schrenk, Laura;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Kratochwil, German;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Asche, Gerhart;;;;;;;;;;"Literatura argentina | Bioy Casares | ""Final de juego"""
D.T.;;;;;;;;;;Otras artes | m?sica
Horst, Karl August;;;;;;;;;;Literatura argentina | Otras artes | m?sica
Fehse, Willi;;;;;;;;;;Literatura argentina | Otras artes | m?sica
Lorenz, G?nter W.;;;;;;;;;;"Literatura argentina | Massimo Bontempelli | ""Final de juego"""
Urs, Jenny;;;;;;;;;;"Literatura argentina | Cuentos | ""Final de juego"""
Urs, Jenny;;;;;;;;;;"Literatura argentina | Fant?stico | ""Final de juego"""
Bold, Hilde;;;;;;;;;;"Literatura argentina | Cuentos | ""Final de juego"""
Fritz, Walter Helmut;;;;;;;;;;"Literatura argentina | ""Final de juego"""
H. Sr.;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Prorini D'Agata, Brigitte;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Prorini D'Agata, Brigitte;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Urs, Jenny;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Bechtolsheim, Hubert von;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Gregor-Dellin, Martin;;;;;;;;;;"Literatura argentina | ""Final de juego"""
E.B.;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Baur, Joseph;;;;;;;;;;"Literatura argentina | ""Final de juego"""
I.N.;;;;;;;;;;"Literatura argentina | ""Final de juego"""
R.H.E.;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Briesemeister, Dietrich;;;;;;;;;;"Literatura argentina | ""Final de juego"""
B.B.;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Derndarsky, Duschan;;;;;;;;;;"Literatura argentina | ""Final de juego"""
G.M.M.;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Derndarsky, Duschan;;;;;;;;;;"Literatura argentina | ""Final de juego"""
W.T.;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Handrich, Walter;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Bisinger, Gerald;;;;;;;;;;"Literatura argentina | ""Final de juego"""
W.R.;;;;;;;;;;"Literatura argentina | ""Final de juego"""
F.N.;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Felber, Eugen;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Thomsen, Erich;;;;;;;;;;"Literatura argentina | ""Final de juego"""
B.R.I.;;;;;;;;;;"Literatura argentina | traducci?n | ""Final de juego"" | ?Despu?s del almuerzo?"
Rohde, Hedwig;;;;;;;;;;"Literatura argentina | traducci?n | ""Final de juego"" | ?Axolotl?"
Kuhn, Christoph;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Bowert, Ruth;;;;;;;;;;"Literatura argentina | ""Final de juego"""
E.L.S.;;;;;;;;;;"Literatura argentina | ""Final de juego"""
Ricaumont, Jacques de;;;;;;;;;;"Literatura argentina | ""Final de juego"""
J.K.;;;;;;;;;;"Literatura argentina | traducci?n | ""Final de juego"""
Aubusson, Brice;;;;;;;;;;"Literatura argentina | traducci?n | ""Final de juego"""
Mauroc, Daniel;;;;;;;;;;"Literatura argentina | traducci?n | ""Final de juego"""
E.R.K.;;;;;;;;;;"Literatura argentina | traducci?n | ""Final de juego"""
Haubrich, Walter;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
A.K.;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
?.;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
K.M.;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
M.P.;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
K.M.;;;;;;;;;;"Literatura argentina | Novela | ""Las armas secretas"""
Ditzen, L;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
Sch?fer, Erasmus;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
U.K.A.;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
Fink, Humbert;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
W.I.;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
Sch?fer, Erasmus;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
Henze, Helene;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
A.v.D.;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
Lorenz, G?nter W.;;;;;;;;;;"Literatura argentina | Lenguaje | ret?rica | ""Las armas secretas"""
Sch?fer, Erasmus;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
Heise, Hans-J?rgen;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
Cort?zar, Julio;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
D.G.;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
Cort?zar, Julio;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
Castelar, Diana;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
A.L.T.;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
Pizarnik, Alejandra;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
Llopis, Rogelio;;;;;;;;;;"Literatura argentina | ""Las armas secretas"""
